charging_experience_v1,charging_experience_v2,charging_experience_v4,charging_experience_v5,site_size_v1,site_size_v2,energy_v1,site_size_v3,congestion_v1,site_size_v4,economics_v1,energy_v2,energy_v3,congestion_v2,economics_v2,energy_v4,congestion_v3,congestion_v4,utilization_v1,utilization_v2,utilization_v3,charging_experience_v7,congestion_v5,charging_experience_v6,energy_v5,energy_v6,economics_v3,economics_v4,economics_v5,charging_experience_v8,congestion_v6,charging_experience_v3,site_size_v5
0.2,0.1,109.16666666666669,3.083333333333333,6.0,60480.0,2506.8029999999994,60480.0,0.0,100.0,0.308465,4.287771962233169,13.700272639606569,0.0,0.0,0.0,0.0,8.0,62.0,5.44579475308642,60480.0,3305.166666666666,0.0,50.5,58464.0,2506.803,66.01,136.65,15.21,5.464891975308642,4.0,68.95,14.0
0.18333333333333326,0.08333333333333333,162.85,304.3666666666667,6.0,60480.0,2724.74,60480.0,1.0,100.0,0.286962,4.660543240284619,15.463956776547098,1.4084507042253518,0.0,0.0,5.633802816901407,18.309859154929573,68.0,6.061204805996471,60480.0,4037.933333333333,4.0,48.66666666666666,58464.0,2724.74,30.13,45.34,24.4,6.676477072310405,13.0,74.35,14.0
0.2333333333333333,0.06666666666666668,117.06666666666666,44.33333333333334,6.0,60480.0,3431.961000000001,60480.0,0.0,100.0,0.287018,5.8702124384236445,18.8684191552012,0.0,676.6,0.188836,0.0,14.285714285714285,79.0,6.7994929453262785,60480.0,4172.6,0.0,51.93333333333333,58464.0,3431.961,8.32,32.72,65.73,6.899140211640213,7.0,70.13333333333334,28.0
0.4666666666666667,0.06666666666666668,118.46666666666668,125.0,6.0,60480.0,2724.847,58746.0,0.0,97.13293650793648,0.286997,4.660726258894361,15.91870159293777,0.0,813.38,0.3074,0.0,2.9411764705882355,71.0,6.0723930776014114,60480.0,3869.7333333333336,0.0,48.61666666666667,58464.0,2724.847,35.58,101.31,15.79,6.398368606701943,1.0,68.5,28.0
0.2,0.1,128.16666666666666,257.48333333333335,6.0,60480.0,2694.207000000001,60068.0,0.0,99.31878306878305,0.287021,4.608317939244665,12.900103111663775,0.0,889.93,0.307402,0.0,1.3157894736842106,66.0,5.84242724867725,60480.0,3804.35,0.0,48.18333333333333,58464.0,2694.207000000001,11.19,26.98,1.16,6.290261243386245,1.0,72.81666666666666,28.0
0.4,0.03333333333333333,128.53333333333333,446.71666666666664,6.0,60480.0,2393.916,54580.0,1.0,90.244708994709,0.29035700000000003,4.094683908045977,4.45729156579621,0.9523809523809524,785.12,0.307408,0.0,6.666666666666668,55.0,5.157076719576717,60480.0,3592.3833333333337,0.0,53.25,58464.0,2393.916,6.97,8.13,8.13,5.939787257495593,7.0,74.13333333333334,28.0
0.16666666666666666,0.03333333333333333,101.83333333333331,306.31666666666666,6.0,60480.0,2998.219,51373.0,5.0,84.94212962962962,0.29035700000000003,5.128316570881227,5.7636814215273295,5.882352941176473,945.53,0.30789,0.0,10.588235294117649,88.0,6.462466931216929,60480.0,4270.383333333332,0.0,43.65,58464.0,2998.219,0.0,8.13,0.0,7.060819003527335,9.0,63.43333333333333,28.0
0.5166666666666667,0.06666666666666668,161.38333333333333,21.9,6.0,60480.0,2817.941000000001,60480.0,0.0,100.0,0.290606,4.819959291187738,5.0180919231422845,0.0,846.43,0.308466,0.0,2.5641025641025643,62.0,5.814346340388008,60480.0,3598.5166666666664,0.0,52.93333333333333,58464.0,2817.941,0.0,0.0,9.59,5.949928350970018,2.0,71.83333333333333,28.0
0.3666666666666665,0.08333333333333333,129.46666666666667,13.066666666666665,6.0,60480.0,2234.3830000000007,60480.0,0.0,100.0,0.291447,3.821810002736727,4.2595447111434295,0.0,711.36,0.30848200000000003,0.0,2.3255813953488373,57.0,4.591159611992946,60480.0,2809.95,0.0,43.83333333333334,58464.0,2234.383,0.0,9.59,0.0,4.646081349206349,1.0,66.78333333333333,28.0
0.21666666666666667,0.06666666666666668,105.36666666666666,5.316666666666666,2.0,20160.0,1696.9999999999998,20160.0,0.0,100.0,0.291453,8.707922824302134,9.487422624254227,0.0,492.77,0.286995,0.0,4.6875,50.0,12.865492724867725,20160.0,2605.5,0.0,51.11666666666667,19488.0,1697.0,0.0,0.0,13.41,12.924107142857142,3.0,75.25,28.0
0.2,0.03333333333333333,143.66666666666666,66.75,2.0,20160.0,2699.5000000000005,20160.0,0.0,100.0,0.258316,13.852114121510676,15.521543955786589,0.0,837.78,0.287009,0.0,3.125,71.0,18.621362433862426,20160.0,3835.7833333333333,0.0,47.55,19488.0,2699.5,8.74,22.15,23.61,19.026703042328037,1.0,76.36666666666666,28.0
0.16666666666666666,0.06666666666666668,135.33333333333334,205.0,2.0,20160.0,2346.9,20160.0,2.0,100.0,0.258293,12.042795566502464,12.246723549283756,4.878048780487805,634.03,0.287021,0.0,9.75609756097561,49.0,14.775380291005284,20160.0,3207.3666666666663,0.0,54.58333333333334,19488.0,2346.9,26.52,50.13,12.4,15.909556878306875,4.0,74.9,28.0
0.6666666666666666,0.2833333333333333,40.96666666666667,0.6666666666666666,2.0,9600.0,136.2,9600.0,0.0,100.0,0.258305,4.8922413793103425,7.382522983446952,0.0,85.82,0.28702300000000003,0.0,7.317073170731707,3.0,0.751984126984127,20160.0,152.86666666666667,0.0,31.4,2784.0,136.2,36.68,49.08,45.2,0.7582671957671958,3.0,40.96666666666667,28.0
0.7166666666666667,0.13333333333333333,118.08333333333331,175.85,2.0,40320.0,1340.1740000000002,40320.0,0.0,100.0,0.253772,4.011536159003832,10.907516473536594,0.0,0.0,0.0,0.0,2.7027027027027017,34.0,4.221808862433862,40320.0,1895.5666666666666,0.0,43.16666666666666,33408.0,1340.1740000000002,51.66,96.86,16.79,4.701306216931216,1.0,66.65,28.0
0.26666666666666666,0.03333333333333333,153.96666666666667,301.1666666666667,2.0,40320.0,256.425,38878.0,1.0,96.42361111111113,0.253822,0.9210668103448276,3.0245562568200155,3.7037037037037037,0.0,0.0,0.0,3.7037037037037037,6.0,1.018931878306878,40320.0,712.4333333333334,0.0,50.05,27840.0,256.425,28.93,45.72,4.82,1.7669477513227516,1.0,79.1,28.0
0.5166666666666667,0.15,123.65,70.93333333333334,2.0,40320.0,825.4120000000001,40243.0,1.0,99.80902777777777,0.25381,2.4707016283524905,8.16457900755093,1.8867924528301887,160.06,0.179843,0.0,7.547169811320754,22.0,2.6173115079365084,40320.0,1132.7333333333333,0.0,43.11666666666667,33408.0,825.4119999999997,53.04,57.86,17.77,2.8093584656084656,4.0,66.56666666666666,28.0
0.7666666666666667,0.16666666666666666,187.63333333333333,571.4166666666666,2.0,40320.0,1237.564,40320.0,0.0,100.0,0.253797,3.1751949917898195,9.302724024332997,0.0,375.3,0.29048,0.0,4.3478260869565215,33.0,3.825810185185185,40320.0,2241.9833333333336,0.0,41.28333333333333,38976.0,1237.564,47.97,65.74,33.76,5.560474537037037,1.0,64.43333333333334,28.0
1.1,0.13333333333333333,138.08333333333334,689.4333333333333,2.0,40320.0,1309.497,40320.0,9.0,100.0,0.254382,3.359752155172413,5.089347013404924,8.653846153846152,424.66,0.29046500000000003,0.9615384615384616,10.576923076923077,37.0,5.115947420634922,40320.0,3059.5,1.0,47.15,38976.0,1309.4969999999996,30.2,63.96,15.74,7.588045634920635,11.0,73.85,28.0
0.35,0.11666666666666667,87.13333333333334,3.083333333333333,2.0,40320.0,2756.8739999999993,37603.0,3.0,93.2614087301587,0.254685,7.073260467980296,5.1422192730079015,1.8518518518518519,495.25,0.29046900000000003,6.172839506172839,15.432098765432098,76.0,8.22602513227513,40320.0,3336.049999999999,10.0,42.583333333333336,38976.0,2756.874000000001,24.36,40.1,46.53,8.273933531746028,25.0,57.9,28.0
0.3666666666666665,0.11666666666666667,102.21666666666668,13.333333333333336,2.0,40320.0,3932.368,30679.0,7.0,76.0887896825397,0.254696,10.089203612479476,7.203647246396343,4.320987654320987,526.54,0.290906,2.4691358024691357,25.92592592592593,105.0,11.286375661375661,40320.0,4847.483333333334,4.0,41.95,38976.0,3932.368,39.96,86.49,18.34,12.022528108465604,42.0,56.23333333333333,28.0
0.3333333333333333,0.13333333333333333,99.61666666666666,71.28333333333333,2.0,40320.0,2832.448,35577.0,2.0,88.23660714285714,0.315704,7.267159277504104,3.4123959956534864,1.7857142857142858,581.24,0.29149400000000003,0.0,15.178571428571427,85.0,8.252232142857142,40320.0,3435.183333333333,0.0,37.36666666666667,38976.0,2832.448,9.93,28.27,39.48,8.519799933862434,17.0,52.55,28.0
0.45,0.15,127.91666666666669,26.93333333333333,2.0,40320.0,2971.787000000001,40319.0,0.0,99.99751984126983,0.31568,7.6246587643678145,3.0168567453445365,0.0,923.44,0.29149,0.0,2.0408163265306123,78.0,9.032655423280424,40320.0,3723.916666666666,0.0,39.583333333333336,38976.0,2971.7870000000007,6.62,46.1,30.31,9.23590443121693,1.0,67.1,28.0
0.26666666666666666,0.06666666666666668,104.03333333333332,58.58333333333334,2.0,40320.0,1916.6000000000006,40320.0,0.0,100.0,0.315704,4.9173850574712645,1.1973085398673529,0.0,491.82,0.258309,0.0,12.5,43.0,5.847594246031746,40320.0,2422.016666666667,0.0,49.28333333333333,38976.0,1916.6,99.76,130.07,179.62,6.006985780423281,6.0,73.35,28.0
0.31666666666666665,0.03333333333333333,108.4,13.25,2.0,40320.0,2650.600000000001,40320.0,0.0,100.0,0.315726,6.800595238095237,3.2264108809345187,0.0,679.32,0.258297,0.0,1.5384615384615383,64.0,8.378802910052912,40320.0,3425.8833333333337,0.0,53.28333333333333,38976.0,2650.6,140.48,320.1,202.05,8.496734457671959,1.0,67.85,28.0
0.2333333333333333,0.1,119.5,4.45,2.0,40320.0,1248.1999999999996,40320.0,0.0,100.0,0.310259,3.202483579638752,4.4718266706305965,0.0,198.91,0.152538,0.0,7.246376811594202,32.0,4.31907242063492,40320.0,1751.8,0.0,52.71666666666667,38976.0,1248.2,277.82,479.87,27.92,4.344742063492063,5.0,80.36666666666666,28.0
0.13333333333333333,0.05,81.53333333333333,0.31666666666666665,2.0,40320.0,970.6999999999997,40320.0,0.0,100.0,0.310228,2.9055914750957856,2.2508193163758587,0.0,0.0,0.0,0.0,9.722222222222221,19.0,2.665137235449736,40320.0,1076.05,0.0,60.65,33408.0,970.7,39.15,39.15,125.33,2.6687748015873014,7.0,76.53333333333333,28.0
0.5333333333333333,0.05,137.33333333333334,1.1833333333333331,2.0,40320.0,304.383,40320.0,0.0,100.0,0.310235,0.911108117816092,3.5613833026700967,0.0,0.0,0.0,0.0,8.888888888888891,7.0,1.2220568783068786,40320.0,494.85,0.0,60.46666666666667,33408.0,304.383,8.07,35.99,58.63,1.2273065476190477,8.0,95.45,28.0
0.06666666666666668,0.03333333333333333,81.98333333333333,0.06666666666666668,2.0,40320.0,114.976,40320.0,1.0,100.0,0.310195,1.0324712643678162,3.0449679632994755,0.9433962264150944,0.0,0.0,0.9433962264150944,12.264150943396224,2.0,0.3492890211640212,40320.0,140.93333333333334,1.0,58.85,11136.0,114.976,92.45,217.78,36.29,0.34953703703703703,13.0,81.98333333333333,28.0
0.3666666666666665,0.016666666666666666,96.46666666666668,0.3666666666666665,4.0,40320.0,159.745,40320.0,0.0,100.0,0.310813,1.4344917385057472,9.782183048440453,0.0,0.0,0.0,1.0309278350515465,8.24742268041237,3.0,0.5705191798941799,40320.0,230.41666666666663,1.0,71.9,11136.0,159.745,112.93,171.56,10.58,0.5714699074074073,8.0,96.46666666666668,28.0
0.05,0.03333333333333333,101.9,0.05,4.0,40320.0,118.912,40320.0,1.0,100.0,0.311287,0.7118773946360154,15.842987675829427,1.2658227848101269,0.0,0.0,0.0,7.594936708860757,3.0,0.5062830687830687,40320.0,204.2333333333333,0.0,82.16666666666667,16704.0,118.912,58.94,95.23,72.84,0.5065310846560848,6.0,101.9,28.0
4.083333333333333,0.06666666666666668,112.55,230.46666666666667,4.0,40320.0,446.718,40320.0,2.0,100.0,0.311306,1.6045905172413797,14.738028765265124,2.5974025974025974,0.0,0.0,0.0,9.090909090909092,11.0,1.8210978835978842,40320.0,977.65,0.0,64.46666666666667,27840.0,446.718,27.65,38.23,59.46,2.424727182539683,7.0,87.23333333333332,28.0
0.5333333333333333,0.1,95.58333333333331,5.4,4.0,40320.0,265.458,40320.0,3.0,100.0,0.228134,0.9535129310344828,8.938056457180949,2.803738317757009,0.0,0.0,0.9345794392523364,14.018691588785044,7.0,0.8534639550264551,40320.0,350.5166666666667,1.0,33.833333333333336,27840.0,265.458,52.92,125.76,63.2,0.8693369708994709,15.0,71.11666666666666,28.0
0.7166666666666667,0.11666666666666667,115.06666666666666,8.366666666666667,4.0,40320.0,1035.495,40320.0,1.0,100.0,0.228165,3.0995420258620685,2.74700248568549,1.0,0.0,0.0,0.0,2.0,24.0,3.1336805555555562,40320.0,1281.7666666666667,0.0,50.6,33408.0,1035.495,9.65,69.11,147.62,3.178984788359789,2.0,70.45,28.0
0.4166666666666667,0.15,121.91666666666669,97.56666666666666,4.0,40320.0,1683.506,40320.0,0.0,100.0,0.228168,5.039230124521074,5.442914497993066,0.0,372.36,0.22788200000000006,0.0,8.860759493670884,41.0,5.507027116402115,40320.0,2337.850000000001,0.0,53.06666666666667,33408.0,1683.5060000000005,59.08,122.28,214.93,5.798239087301588,7.0,67.93333333333334,28.0
0.6,0.11666666666666667,111.86666666666666,27.3,4.0,40320.0,1535.484,40320.0,0.0,100.0,0.228188,4.596156609195403,1.3684881725551503,0.0,397.98,0.253814,0.0,4.3478260869565215,41.0,4.737764550264549,40320.0,1970.0166666666669,0.0,44.86666666666667,33408.0,1535.4840000000006,130.97,278.59,48.83,4.885954034391534,4.0,61.58333333333334,28.0
0.25,0.1,120.88333333333334,377.23333333333335,4.0,40320.0,1318.345,40320.0,1.0,100.0,0.22421,3.3824533045977003,0.6024958929865915,0.7352941176470589,351.79,0.253817,2.2058823529411766,7.352941176470589,37.0,4.305638227513228,40320.0,2117.733333333333,3.0,44.45,38976.0,1318.3449999999998,136.22,351.15,59.41,5.252314814814814,10.0,68.66666666666667,28.0
0.26666666666666666,0.06666666666666668,97.16666666666669,1.4833333333333334,4.0,40320.0,955.63,38327.0,11.0,95.05704365079364,0.224203,2.4518421592775037,11.513233548172224,5.0691244239631335,275.9,0.253818,7.3732718894009235,18.894009216589858,27.0,3.0687003968253967,40320.0,1242.0833333333333,16.0,42.86666666666667,38976.0,955.63,53.17,102.0,110.3,3.080563822751323,41.0,66.7,28.0
0.3333333333333333,0.06666666666666668,179.76666666666668,344.9833333333333,4.0,40320.0,1984.15,39781.0,0.0,98.66319444444444,0.224226,5.09069683908046,19.78032205680549,0.0,521.03,0.254409,0.0,11.83431952662722,53.0,6.0078124999999964,40320.0,2820.8833333333337,0.0,42.516666666666666,38976.0,1984.15,134.98,194.39,71.75,6.996238425925927,20.0,58.18333333333333,28.0
0.3666666666666665,0.03333333333333333,73.4,0.4666666666666667,4.0,40320.0,479.49300000000005,40320.0,0.0,100.0,0.224226,1.2302262931034484,20.472779994215475,0.0,132.95,0.254693,0.0,3.191489361702128,14.0,1.353257275132275,40320.0,547.3833333333332,0.0,36.1,38976.0,479.49300000000005,216.14,326.44,63.01,1.3575975529100526,3.0,48.66666666666666,28.0
0.5833333333333334,0.1,82.86666666666666,38.91666666666666,4.0,40320.0,925.692,40320.0,0.0,100.0,0.22457,2.3750307881773396,12.8130996707515,0.0,239.41,0.254691,0.0,7.042253521126763,23.0,2.7601686507936507,40320.0,1158.65,0.0,51.31666666666667,38976.0,925.692,120.86,192.61,44.47,2.873635912698413,5.0,64.66666666666667,28.0
0.5,0.11666666666666667,131.15,26.16666666666667,4.0,40320.0,4205.199999999999,40320.0,1.0,100.0,0.224925,10.789203612479477,3.737112541162568,1.1363636363636365,1352.17,0.315706,1.1363636363636365,6.8181818181818175,104.0,13.771701388888896,40320.0,5674.883333333336,1.0,53.01666666666666,38976.0,4205.200000000002,115.25,178.26,47.0,14.074611441798947,6.0,73.31666666666666,28.0
0.3,0.1,109.65,7.933333333333334,4.0,40320.0,7302.900000000002,40320.0,3.0,100.0,0.224911,18.73691502463054,7.968334095779237,2.479338842975207,2353.26,0.315704,0.0,5.785123966942147,162.0,21.444485780423282,40320.0,8734.849999999999,0.0,50.68333333333333,38976.0,7302.9,208.62,253.09,74.67,21.663814484126984,7.0,73.28333333333333,28.0
0.25,0.06666666666666668,123.33333333333331,1.9166666666666667,4.0,40320.0,7384.500000000003,40320.0,0.0,100.0,0.258258,18.946274630541875,14.916813574782035,0.0,2465.6,0.315698,0.0,8.196721311475411,162.0,21.844990079365086,40320.0,8846.65,0.0,53.05,38976.0,7384.500000000001,177.25,224.25,78.51,21.94109623015873,10.0,74.4,28.0
0.2833333333333333,0.11666666666666667,128.75,18.85,4.0,40320.0,4704.100000000001,40320.0,3.0,100.0,0.258296,12.069222085385878,18.06896573008217,2.2222222222222223,733.09,0.15181,0.0,14.074074074074074,112.0,15.42791005291004,40320.0,6422.583333333335,0.0,52.38333333333333,38976.0,4704.0999999999985,114.93,189.6,96.34,15.929026124338627,19.0,76.95,28.0
0.2333333333333333,0.06666666666666668,136.08333333333334,30.1,4.0,40320.0,1311.6999999999996,40320.0,2.0,100.0,0.258285,3.3654043513957297,22.55083130927403,1.7094017094017089,0.0,0.0,0.0,8.547008547008549,38.0,4.836929563492066,40320.0,1985.9833333333331,0.0,50.23333333333333,38976.0,1311.6999999999996,7.49,86.0,91.69,4.925553902116404,10.0,70.53333333333333,28.0
0.5666666666666667,0.15,146.4,8.316666666666666,4.0,40320.0,1497.485,40320.0,1.0,100.0,0.258322,3.8420694786535305,23.105087376261963,0.7633587786259542,0.0,0.0,0.0,14.50381679389313,36.0,5.252149470899472,40320.0,2143.000000000001,0.0,50.9,38976.0,1497.485,52.18,148.52,12.4,5.314980158730161,19.0,72.33333333333333,28.0
0.35,0.15,134.03333333333333,2.5166666666666666,4.0,40320.0,1823.0319999999995,40320.0,3.0,100.0,0.2538,4.677319376026273,24.89457024186913,1.875,0.0,0.0,0.625,20.0,49.0,6.574942129629632,40320.0,2666.566666666667,1.0,51.0,38976.0,1823.0320000000002,168.92,260.61,29.95,6.613508597883597,32.0,78.96666666666667,28.0
0.35,0.11666666666666667,99.68333333333334,12.65,4.0,40320.0,2104.772,40320.0,0.0,100.0,0.253823,5.400174466338259,30.675138273152257,0.0,0.0,0.0,0.0,10.769230769230768,48.0,7.128802910052907,40320.0,2898.4,0.0,60.21666666666667,38976.0,2104.772,26.09,38.49,88.58,7.188492063492062,14.0,76.11666666666666,28.0
0.25,0.11666666666666667,126.28333333333332,5.15,4.0,40320.0,2733.425,40320.0,1.0,100.0,0.253886,7.013097803776683,35.729614645479685,0.819672131147541,0.0,0.0,0.819672131147541,6.557377049180328,65.0,8.493262235449734,40320.0,3441.733333333333,1.0,47.08333333333334,38976.0,2733.425,20.81,50.76,26.91,8.536044973544973,8.0,77.73333333333333,28.0
0.38333333333333336,0.13333333333333333,115.1,4.616666666666666,4.0,40320.0,2727.804,40277.0,3.0,99.89335317460319,0.25384,6.998676108374385,35.783468344954315,2.380952380952381,0.0,0.0,3.1746031746031744,7.936507936507938,69.0,9.028356481481485,40320.0,3664.849999999999,4.0,47.96666666666667,38976.0,2727.804,103.31,191.89,30.46,9.089409722222221,10.0,65.26666666666667,28.0
0.3666666666666665,0.08333333333333333,109.1,19.766666666666666,4.0,40320.0,3050.368,40320.0,11.0,100.0,0.25416700000000003,7.826272577996716,21.885213052827424,5.365853658536587,0.0,0.0,5.365853658536587,25.36585365853659,72.0,8.437251984126984,40320.0,3451.6999999999994,11.0,44.95,38976.0,3050.368,22.09,49.0,60.03,8.560763888888888,52.0,67.6,28.0
0.3666666666666665,0.08333333333333333,132.0,16.616666666666667,4.0,40320.0,3659.2429999999986,40320.0,4.0,100.0,0.25471900000000003,9.388451867816087,9.878775523049216,2.8368794326241136,0.0,0.0,4.964539007092198,16.31205673758865,90.0,11.361813822751325,40320.0,4626.550000000002,7.0,48.35,38976.0,3659.243,29.7,60.16,70.31,11.474578373015875,23.0,69.3,28.0
0.4,0.13333333333333333,99.48333333333332,10.5,4.0,40320.0,4076.509,40320.0,1.0,100.0,0.254717,10.459023501642038,11.896438547375462,0.7518796992481203,782.35,0.17443699999999998,0.0,11.278195488721805,106.0,14.16079695767195,40320.0,5782.483333333335,0.0,50.56666666666667,38976.0,4076.509,119.92,179.95,67.5,14.341476521164026,15.0,72.81666666666666,28.0
0.38333333333333336,0.11666666666666667,113.43333333333334,6.383333333333334,4.0,40320.0,4335.237000000001,39970.0,0.0,99.13194444444444,0.315709,11.122837130541873,11.397645957906404,0.0,1392.59,0.310223,0.0,3.6363636363636362,97.0,12.887731481481474,40320.0,5239.716666666668,0.0,52.08333333333334,38976.0,4335.237,47.37,117.68,41.36,12.995329034391535,2.0,75.7,28.0
0.3333333333333333,0.13333333333333333,92.9,1.1333333333333333,4.0,40320.0,3251.4349999999986,40320.0,1.0,100.0,0.31563800000000003,8.342146449096882,8.945748494312323,1.020408163265306,1051.66,0.310224,3.0612244897959178,7.142857142857142,79.0,9.646494708994707,40320.0,3906.6833333333343,3.0,45.18333333333333,38976.0,3251.4350000000004,0.0,67.5,29.04,9.689194775132275,7.0,72.98333333333333,28.0
0.3,0.13333333333333333,135.1,6.6,4.0,40320.0,3496.813000000002,36629.0,0.0,90.84573412698411,0.315722,8.971708230706076,11.246898761721887,0.0,1138.84,0.310226,0.0,9.375,77.0,10.613756613756617,40320.0,4302.733333333334,0.0,52.61666666666667,38976.0,3496.813,43.25,84.61,118.08,10.671461640211641,6.0,75.31666666666666,28.0
0.2333333333333333,0.11666666666666667,107.06666666666666,13.683333333333335,4.0,40320.0,4161.385000000001,36726.0,0.0,91.0863095238095,0.315686,10.67678827996716,17.273213117802033,0.0,1382.63,0.310773,0.0,12.76595744680851,107.0,12.411499669312164,40320.0,5075.516666666665,0.0,47.11666666666667,38976.0,4161.385,94.69,123.73,13.03,12.588086970899464,6.0,61.2,28.0
0.3,0.1,99.26666666666668,2.65,4.0,40320.0,3928.054,40258.0,0.0,99.84623015873017,0.310288,10.078135262725779,28.2710984358496,0.0,1336.46,0.311311,0.0,6.25,100.0,12.316964285714285,40320.0,5000.35,0.0,44.9,38976.0,3928.054,183.75,301.83,48.08,12.401661706349206,2.0,70.31666666666666,28.0
0.4,0.15,100.0,6.8,4.0,40320.0,3120.2209999999986,39088.0,1.0,96.94444444444444,0.310211,8.005493123973727,20.358069912585854,1.96078431372549,1017.04,0.311307,0.0,7.84313725490196,79.0,9.508432539682538,40320.0,3873.416666666664,0.0,44.7,38976.0,3120.2209999999995,16.1,16.1,9.93,9.606688161375654,4.0,65.78333333333333,28.0
0.7666666666666667,0.2,80.61666666666666,23.41666666666667,4.0,40320.0,1169.8,40320.0,0.0,100.0,0.310231,3.0013341543513965,11.871970394601854,0.0,970.81,0.22815700000000005,0.0,12.676056338028172,32.0,10.327380952380947,40320.0,4336.966666666665,0.0,45.88333333333333,38976.0,1169.8,19.24,32.27,12.1,10.756365740740735,9.0,60.76666666666666,28.0
0.43333333333333335,0.08333333333333333,120.76666666666668,44.85,4.0,40320.0,1279.6,40320.0,0.0,100.0,0.3102,3.283045977011493,16.815227407782107,0.0,1481.71,0.228166,0.0,3.2258064516129035,41.0,17.384713955026452,40320.0,7092.383333333335,0.0,35.48333333333333,38976.0,1279.6,84.07,132.15,62.51,17.590236441798947,2.0,46.86666666666667,28.0
